name,category,subcategory,address,phone,rating,reviews,website,profileUrl,placeId,verified,claimEmail
Buka Maranga Cafe & Catering,Cafés & Bakeries,,"6465 Millcreek Dr, Mississauga, ON L5N 5R3, Canada",(905) 812-8777,4.7,1526,http://www.bukamaranga.ca/,https://mississaugainsider.ca/directory/cafes/buka-maranga-cafe-and-catering-9ij2ec/,ChIJLYF_7nhqK4gRgC1RAYC3aMU,no,
D Spot Desserts Mississauga Erin Mills,Cafés & Bakeries,,"6435 Erin Mills Pkwy c04, Mississauga, ON L5N 4H4, Canada",(905) 257-1584,4.7,1130,https://www.dspotdessert.com/,https://mississaugainsider.ca/directory/cafes/d-spot-desserts-mississauga-erin-mills-2eknfk/,ChIJRxdxwg1rK4gRnKNEjV4ZO1M,no,
Paris Baguette,Cafés & Bakeries,,"171 N Queen St G2, Etobicoke, ON M9C 1A7, Canada",(416) 218-5239,4.7,1031,https://www.parisbaguette.ca/locations/on/etobicoke/171-north-queen-street,https://mississaugainsider.ca/directory/cafes/paris-baguette-03qj8d/,ChIJ5QwOVQA3K4gRnrV3ruJUdnQ,no,
Dough Master,Cafés & Bakeries,,"128 Queen St S #23, Mississauga, ON L5M 1K8, Canada",(905) 997-7974,4.7,984,http://www.doughmaster.ca/,https://mississaugainsider.ca/directory/cafes/dough-master-r6dp1t/,ChIJXdrfsUJBK4gRaZ4BydPQrR8,no,
The Bakers,Cafés & Bakeries,,"3450 Platinum Dr #5, Mississauga, ON L5M 2S4, Canada",(905) 607-1711,4.7,774,https://thebakers.ca/locations/ridgeway,https://mississaugainsider.ca/directory/cafes/the-bakers-guxrju/,ChIJK4WTORJDK4gRRLhLoUKeO1w,no,
Daan Go Cake Lab,Cafés & Bakeries,,"4557 Hurontario St B9, Mississauga, ON L4Z 3M2, Canada",(905) 502-9664,4.7,679,http://www.daango.com/,https://mississaugainsider.ca/directory/cafes/daan-go-cake-lab-cbf2u9/,ChIJkTQGTHRHK4gRk431gqOOprw,no,
Cordi Italian Bakery,Cafés & Bakeries,,"1891 Rathburn Rd E, Mississauga, ON L4W 3Z3, Canada",(905) 629-1243,4.7,558,,https://mississaugainsider.ca/directory/cafes/cordi-italian-bakery-cckirw/,ChIJG3cUKmQ4K4gRqNuIdVulFvs,no,
Little Rose Cookie Co.,Cafés & Bakeries,,"13 Main St, Mississauga, ON L5M 1X4, Canada",(365) 220-7673,4.7,520,http://www.littlerosecookieco.com/,https://mississaugainsider.ca/directory/cafes/little-rose-cookie-co-2b72zq/,ChIJWzl4G6hqK4gRw_RPzOgiN7I,no,
Town Talk Bakery Cafe,Cafés & Bakeries,,"206C Queen St S, Mississauga, ON L5M 1L3, Canada",(905) 821-1166,4.7,363,https://towntalkbakery.ca/,https://mississaugainsider.ca/directory/cafes/town-talk-bakery-cafe-kfpj2j/,ChIJVZ91y7WqUEARptMgxBME6yI,no,
Red moon bakery and cafe ( malton),Cafés & Bakeries,,"4025 Brandon Gate Dr, Mississauga, ON L4T 3Z9, Canada",(942) 588-4545,4.7,285,,https://mississaugainsider.ca/directory/cafes/red-moon-bakery-and-cafe-malton-6dpg9k/,ChIJfxVJYcE7K4gRLB7HCO4LvFo,no,
Happy Cake House,Cafés & Bakeries,,"3085 Hurontario St Unit 22, Mississauga, ON L5E 4E4, Canada",(905) 275-8333,4.7,175,,https://mississaugainsider.ca/directory/cafes/happy-cake-house-62geg6/,ChIJXwUDbeNGK4gROnDjomV7Xmc,no,
Monastery Bakery & Delicatessen Ltd,Cafés & Bakeries,,"1133 Monastery Dr, Oakville, ON L6M 2A2, Canada",(905) 847-1020,4.6,4405,http://www.monasterybakery.com/,https://mississaugainsider.ca/directory/cafes/monastery-bakery-and-delicatessen-ltd-1pkz6x/,ChIJX_pOwHddK4gR_S5HWzBNwjc,no,
Mr. Puffs,Cafés & Bakeries,,"700 Matheson Blvd W #2, Mississauga, ON L5R 3T2, Canada",(647) 276-0420,4.6,2123,https://mrpuffs.com/store-locator/,https://mississaugainsider.ca/directory/cafes/mr-puffs-sqx8ov/,ChIJidzhiUNBK4gR1gt4dxFLU6s,no,
Truscott Italian Bakery & Delicatessen,Cafés & Bakeries,,"2425 Truscott Dr Unit 28, Mississauga, ON L5J 2B4, Canada",(905) 403-9550,4.6,1850,http://truscottbakery.com/,https://mississaugainsider.ca/directory/cafes/truscott-italian-bakery-and-delicatessen-bg6rhr/,ChIJawGffoBEK4gRbjtvTD79W2A,no,
Irene's Celebrity Cakes,Cafés & Bakeries,,"1258 Eglinton Ave E, Mississauga, ON L4W 1K8, Canada",(905) 624-5545,4.6,1132,http://www.irenescelebritycakes.ca/,https://mississaugainsider.ca/directory/cafes/irene-s-celebrity-cakes-iqg6h0/,ChIJyR3f3Jk4K4gRuB3KRZJUb5U,no,
Almast Turkish Dessert,Cafés & Bakeries,,"1370 Dundas St E, Mississauga, ON L4Y 4G4, Canada",(647) 293-8978,4.6,890,https://almastturkishdessert.shop/,https://mississaugainsider.ca/directory/cafes/almast-turkish-dessert-185ra7/,ChIJ-U4Jmp5HK4gR5Z6Ma8ftazg,no,
Tokyo Cheesecake Cafe,Cafés & Bakeries,,"257 Dundas St E Unit 12, Mississauga, ON L5A 1W8, Canada",(905) 896-7888,4.6,699,https://www.ubereats.com/ca/store/tokyo-cheesecake-cafe-by-bnc/yu5Y0wfQRHasiU4yUS_TcA?srsltid=AfmBOop8xASPaen9vocyIbffp1Xq6LgmYbpiOcxRgNy_2u9NErbBFJle,https://mississaugainsider.ca/directory/cafes/tokyo-cheesecake-cafe-j6way8/,ChIJP75XkwFHK4gRM3CfX50fElE,no,
Tea One Bakery & Cafe,Cafés & Bakeries,,"900 Rathburn Rd W E4, Mississauga, ON L5C 4K5, Canada",(905) 828-8183,4.6,561,http://www.teaone.ca/,https://mississaugainsider.ca/directory/cafes/tea-one-bakery-and-cafe-7jzsox/,ChIJQaYb98hBK4gRti23IS9icV0,no,
Le Delice Pastry Shop,Cafés & Bakeries,,"1150 Lorne Park Rd, Mississauga, ON L5H 3J7, Canada",(905) 278-9684,4.6,331,http://www.ledelicepastryshop.com/,https://mississaugainsider.ca/directory/cafes/le-delice-pastry-shop-lwlroi/,ChIJ740gZTdEK4gR8FybRv7aPGg,no,
The Bake and Brew Cafe,Cafés & Bakeries,,"216 Queen St S B, Mississauga, ON L5M 1L5, Canada",(437) 771-1569,4.6,230,http://www.thebakebrewcafe.com/,https://mississaugainsider.ca/directory/cafes/the-bake-and-brew-cafe-sb4okj/,ChIJr6LwuZNBK4gRosSvn0Qv7uQ,no,
Sweet Temptation Bakery Inc,Cafés & Bakeries,,"500 Hensall Cir, Mississauga, ON L5A 1Y1, Canada",(905) 272-2161,4.6,184,,https://mississaugainsider.ca/directory/cafes/sweet-temptation-bakery-inc-wr9d46/,ChIJ8-hA6KlHK4gR3IuuMw_gaqw,no,
BONDUC Coffee,Cafés & Bakeries,,"5023 Spectrum Way, Mississauga, ON L4W 5N6, Canada",,4.6,181,,https://mississaugainsider.ca/directory/cafes/bonduc-coffee-wpfq3g/,ChIJ2dKZOwU5K4gRn3dia0nFRsQ,no,
GOLD CHERRY BAKERY,Cafés & Bakeries,,"233 Lakeshore Rd E, Mississauga, ON L5G 1G8, Canada",(905) 274-2253,4.6,153,http://www.goldcherrybakery.ca/,https://mississaugainsider.ca/directory/cafes/gold-cherry-bakery-0msgwc/,ChIJoXjNh8JHK4gRP0xMYYFWTbU,no,
The Purple Bakeshop,Cafés & Bakeries,,"5100 Erin Mills Pkwy, Mississauga, ON L5M 4Z5, Canada",(437) 439-4822,4.6,117,http://thepurplebakeshop.com/,https://mississaugainsider.ca/directory/cafes/the-purple-bakeshop-23rrxe/,ChIJrYcnMgBBK4gRYqgm3GA6pY8,no,
Mon Gat'ô Patisserie,Cafés & Bakeries,,"150 Lakeshore Rd W Ste 114, Mississauga, ON L5H 1G2, Canada",(905) 990-6999,4.6,49,,https://mississaugainsider.ca/directory/cafes/mon-gat-o-patisserie-gomy80/,ChIJK4HO4gtHK4gRdxXesFoGxO4,no,
Lazar Famous Deli & Bakery,Cafés & Bakeries,,"325 Central Pkwy W Unit 12, Mississauga, ON L5B 3X9, Canada",(905) 896-1040,4.5,3349,http://www.lazarbakery.ca/,https://mississaugainsider.ca/directory/cafes/lazar-famous-deli-and-bakery-qv1hb8/,ChIJdwEoidlGK4gRmXErmr4jV9g,no,
Jabal Coffee House,Cafés & Bakeries,,"3515 Odyssey Dr Unit 63, Mississauga, ON L5M 2S4, Canada",(905) 828-9800,4.5,3169,https://jabalcoffeehouse.com/,https://mississaugainsider.ca/directory/cafes/jabal-coffee-house-fv8yjv/,ChIJLZMkOABDK4gRjU1DQvy7mvo,no,
The Dough Diaries,Cafés & Bakeries,,"3535 Odyssey Dr Unit 90, Mississauga, ON L5M 2S4, Canada",(437) 980-2700,4.5,1525,https://www.thedoughstory.ca/,https://mississaugainsider.ca/directory/cafes/the-dough-diaries-4kj12e/,ChIJQ_A7R-lDK4gRNH_jrmAYrlI,no,
Britannia Italian Bakery,Cafés & Bakeries,,"5925 Grossbeak Dr, Mississauga, ON L5N 7X6, Canada",(905) 824-1926,4.5,1225,http://britanniabakery.ca/,https://mississaugainsider.ca/directory/cafes/britannia-italian-bakery-b300kl/,ChIJo5BEHx1qK4gR-1MOI6O-RTk,no,
La Novita Bakery,Cafés & Bakeries,,"25 John St, Mississauga, ON L5A 1Y5, Canada",(905) 279-7557,4.5,998,https://www.lanovita.ca/,https://mississaugainsider.ca/directory/cafes/la-novita-bakery-171sfp/,ChIJP7VhFeJGK4gRN06fiEBTKPI,no,
Lazio Italian Bakery,Cafés & Bakeries,,"4646 Heritage Hills Blvd, Mississauga, ON L5R 1N4, Canada",(905) 568-2645,4.5,708,,https://mississaugainsider.ca/directory/cafes/lazio-italian-bakery-74paxk/,ChIJUy_-7s9AK4gRkcI3uHMjb-E,no,
Lisboa Bakery & Deli,Cafés & Bakeries,,"735 Twain Ave, Mississauga, ON L5W 1X1, Canada",(905) 670-7991,4.5,670,,https://mississaugainsider.ca/directory/cafes/lisboa-bakery-and-deli-p1vvzy/,ChIJJztvW_c_K4gRukEXHAxalDQ,no,
Bite Me! Snacks & Bakery,Cafés & Bakeries,,"7215 Goreway Dr Level 2, Mississauga, ON L4T 0B4, Canada",(905) 537-2222,4.5,495,https://www.biteme-slowly.com/,https://mississaugainsider.ca/directory/cafes/bite-me-snacks-and-bakery-c4mvjs/,ChIJr_klOu07K4gRH_FLskaeLKE,no,
Armeen's Cake & Bake Shop Mississauga,Cafés & Bakeries,,"2275 Britannia Rd W, Mississauga, ON L5M 2G6, Canada",(905) 821-2253,4.5,472,https://www.armeenscakes.com/,https://mississaugainsider.ca/directory/cafes/armeen-s-cake-and-bake-shop-mississauga-x9ri1k/,ChIJn1R-zsRBK4gRTR0sj8-uzb8,no,
Rania's Cakes,Cafés & Bakeries,,"243 Lakeshore Rd E, Mississauga, ON L5G 1G8, Canada",(647) 368-6134,4.5,362,http://www.raniascakes.ca/,https://mississaugainsider.ca/directory/cafes/rania-s-cakes-wze5gk/,ChIJl_8j0QZHK4gRsrSJHAEJejk,no,
D Spot Dessert Cafe Mississauga Port Credit,Cafés & Bakeries,,"215 Lakeshore Rd W Unit 6, Mississauga, ON L5H 0A7, Canada",(905) 271-2333,4.5,324,https://www.dspotdessert.com/,https://mississaugainsider.ca/directory/cafes/d-spot-dessert-cafe-mississauga-port-credit-l5a5q2/,ChIJx7ohKSlHK4gRRfkPYz1_BMc,no,
Daly Grind Cafe,Cafés & Bakeries,,"1680 Lakeshore Rd W Unit 1, Mississauga, ON L5J 1J5, Canada",(905) 916-6900,4.5,223,http://thedalygrind.com/,https://mississaugainsider.ca/directory/cafes/daly-grind-cafe-siobug/,ChIJTTvSdrBFK4gR02lbR1yqEXc,no,
Matari Coffee Co.,Cafés & Bakeries,,"3465 Platinum Dr Unit 97, Mississauga, ON L5M 2S1, Canada",(905) 569-8111,4.4,1738,https://order.toasttab.com/online/mataricoffee-mississauga,https://mississaugainsider.ca/directory/cafes/matari-coffee-co-f563r2/,ChIJWbQIh55DK4gR14LdSwKYXiU,no,
Nova Pastry & Bakery,Cafés & Bakeries,,"3635 Cawthra Rd, Mississauga, ON L5A 2Y5, Canada",(905) 279-3206,4.4,1639,http://www.novabakery.ca/,https://mississaugainsider.ca/directory/cafes/nova-pastry-and-bakery-mp9qol/,ChIJ5wXPnW1HK4gR6kb7GCso51g,no,
La Casa Dolce Bakery & Cafe,Cafés & Bakeries,,"755 Queensway St. E, Unit 101, 755 Queensway E Unit 101, Mississauga, ON L4Y 4C5, Canada",(905) 896-2253,4.4,1394,http://lacasadolce.ca/,https://mississaugainsider.ca/directory/cafes/la-casa-dolce-bakery-and-cafe-fq1sg7/,ChIJe5ZyoRpIK4gRjvojeVe2Rpo,no,
Bakery On Mavis,Cafés & Bakeries,,"5700 Mavis Rd, Mississauga, ON L5V 2N6, Canada",(905) 507-0959,4.4,1300,http://bakeryonmavis.com/,https://mississaugainsider.ca/directory/cafes/bakery-on-mavis-9lzxhx/,ChIJ_W8FzkFBK4gRa--OcOoGmls,no,
La Villa Bakery and Café,Cafés & Bakeries,,"331 Lakeshore Rd E, Mississauga, ON L5G 1H4, Canada",(905) 274-5225,4.4,457,https://lavillabakery.com/,https://mississaugainsider.ca/directory/cafes/la-villa-bakery-and-cafe-lku09v/,ChIJoUuyLBZGK4gRY0m_7OVaqRw,no,
Akko Cake House,Cafés & Bakeries,,"4040 Creditview Rd B1, Mississauga, ON L5C 4E3, Canada",(905) 279-9281,4.4,424,,https://mississaugainsider.ca/directory/cafes/akko-cake-house-3lkk9y/,ChIJKaj84EZBK4gRmQS4BogB4cY,no,
French Corner Patisserie,Cafés & Bakeries,,"1224 Dundas St W #114, Mississauga, ON L5C 4G7, Canada",(905) 566-1919,4.3,1759,https://frenchcornerpatisserie.com/,https://mississaugainsider.ca/directory/cafes/french-corner-patisserie-9iprk7/,ChIJebyDp6tGK4gRfH6uBFuxMW4,no,
Coffee Culture Café & Eatery,Cafés & Bakeries,,"515 Lakeshore Rd E #101, Mississauga, ON L5G 1H9, Canada",(905) 990-6611,4.3,867,https://www.coffeeculturecafe.com/,https://mississaugainsider.ca/directory/cafes/coffee-culture-cafe-and-eatery-iuez2i/,ChIJHxvCYiNGK4gRJ0CAr_PrBnI,no,
Bread and Salt Bakehouse,Cafés & Bakeries,,"3455 Semenyk Ct, Mississauga, ON L5C 4P9, Canada",(905) 306-0010,4.3,719,http://www.breadandsalt.ca/,https://mississaugainsider.ca/directory/cafes/bread-and-salt-bakehouse-xl1q5p/,ChIJL2baqM5BK4gReIPW4ZYofZ0,no,
Caffe Prego,Cafés & Bakeries,,"3115 Dundas St W, Mississauga, ON L5L 3R8, Canada",(905) 569-0922,4.3,374,,https://mississaugainsider.ca/directory/cafes/caffe-prego-m0mz9v/,ChIJuRBnUa9DK4gR-KpqoRXFsf0,no,
Columbus Café,Cafés & Bakeries,,"5100 Erin Mills Pkwy, Mississauga, ON L5M 4Z5, Canada",(905) 956-9501,4.3,131,https://columbuscafe.co/,https://mississaugainsider.ca/directory/cafes/columbus-cafe-oc0eaj/,ChIJ37GENfVBK4gRGAsFVCuSaYk,no,
Danish Pastry House,Cafés & Bakeries,,"129 Lakeshore Rd E, Mississauga, ON L5G 1E5, Canada",(905) 828-1777,4.3,78,https://danishpastryhouse.ca/,https://mississaugainsider.ca/directory/cafes/danish-pastry-house-jbvs9r/,ChIJGbCLTwBHK4gR6dz3qTXtOS0,no,
French Corner Patisserie,Cafés & Bakeries,,"1661 Lakeshore Rd W, Mississauga, ON L5J 1J4, Canada",(905) 822-2222,4.2,143,https://frenchcornerpatisserie.com/,https://mississaugainsider.ca/directory/cafes/french-corner-patisserie-7f0aep/,ChIJSTSLryhFK4gRnz7nrnAm2ps,no,
Archtop Coffee Bar,Cafés & Bakeries,,"91 Lakeshore Rd E, Mississauga, ON L5G 2Y5, Canada",(905) 271-1299,4.1,892,https://archtopcafe.myshopify.com/,https://mississaugainsider.ca/directory/cafes/archtop-coffee-bar-l083p8/,ChIJ4-Dzc3BHK4gRv72ZOSnqU3I,no,
Danish Pastry House,Cafés & Bakeries,,"5100 Erin Mills Pkwy, Mississauga, ON L5M 4Z5, Canada",(905) 828-1777,4.1,146,https://danishpastryhouse.ca/,https://mississaugainsider.ca/directory/cafes/danish-pastry-house-c4zl8o/,ChIJ1cwLyZZBK4gRtEQ5lLZ5pSE,no,
Au Pain Doré,Cafés & Bakeries,,"100 City Centre Dr Unit 2-712, Mississauga, ON L5B 2C9, Canada",(905) 566-1000,4,187,https://atelier.aupaindore.com/,https://mississaugainsider.ca/directory/cafes/au-pain-dore-z7yny3/,ChIJ3aDwXelHK4gREosTUr3M59E,no,
