name,category,subcategory,address,phone,rating,reviews,website,profileUrl,placeId,verified,claimEmail
The Healing Chair - Hair Studio by Thao,Beauty & Barber,,"507 Lakeshore Rd E suite 200 unit#7, Mississauga, ON L5G 1H9, Canada",(647) 915-1122,5,44,https://thehealingchair-hairstudiobythao.square.site/,https://mississaugainsider.ca/directory/beauty/the-healing-chair-hair-studio-by-thao-6oti8e/,ChIJFzvxgKNrK4gRfHM6FMLBNWw,no,
Mississauga Barbershop,Beauty & Barber,,"507 Lakeshore Rd E Unit 28, Mississauga, ON L5G 1H9, Canada",,5,38,http://mississaugabarbershop.booksy.com/a/,https://mississaugainsider.ca/directory/beauty/mississauga-barbershop-4vot2i/,ChIJMTgMhM8OPyIR9rtaEWO3KQM,no,
King's Chair Barbershop,Beauty & Barber,,"50 Bristol Rd E Unit 501A, Mississauga, ON L4Z 3K8, Canada",(905) 497-9591,4.9,5858,https://kingschair.ca/,https://mississaugainsider.ca/directory/beauty/king-s-chair-barbershop-d2mumq/,ChIJM5VTKCJBK4gRW1L6ukCk8Wc,no,
Man O'Clock Barbershop,Beauty & Barber,,"3662 Hurontario St #1, Mississauga, ON L5A 4A1, Canada",(905) 901-0378,4.9,3655,https://getsquire.com/discover/barbershop/man-oclock-barbershop-hurontario-street-mississauga,https://mississaugainsider.ca/directory/beauty/man-o-clock-barbershop-u9haep/,ChIJ6_AFbw1HK4gRbJj9o0QijHs,no,
Leon Fades Barbershop,Beauty & Barber,,"1100 Burnhamthorpe Rd W Unit 12, Mississauga, ON L5C 4G4, Canada",(905) 276-6006,4.9,2193,https://leonfades.co/,https://mississaugainsider.ca/directory/beauty/leon-fades-barbershop-7rget3/,ChIJMY5Wl3xBK4gR98qggqBXtTE,no,
Eikonic Academy | Salon & Barbershop | Yume Japanese Head Spa,Beauty & Barber,,"720 Burnhamthorpe Rd W Unit 3, Mississauga, ON L5C 3G1, Canada",(905) 461-3035,4.9,1521,https://eikonicacademy.com/,https://mississaugainsider.ca/directory/beauty/eikonic-academy-salon-and-barbershop-yume-japanese-head-spa-5jazck/,ChIJ_blVAU9BK4gRrxgBCvVk1qA,no,
Clasico Barbershop,Beauty & Barber,,"3480 Platinum Dr Unit 105, Mississauga, ON L5M 2S4, Canada",(905) 607-4400,4.9,1303,https://clasicobarber.com/,https://mississaugainsider.ca/directory/beauty/clasico-barbershop-jjc3lr/,ChIJ25vGWl1DK4gRyO7DExiFZB0,no,
Barbershop Mississauga Coolcutz,Beauty & Barber,,"776 Dundas St E, Mississauga, ON L4Y 2B6, Canada",(905) 615-8818,4.9,1270,https://squareup.com/appointments/book/d7cg0edbfdpt96/LMGS238MHXR3H/start,https://mississaugainsider.ca/directory/beauty/barbershop-mississauga-coolcutz-uu6cis/,ChIJe4CsTGxHK4gRJA_XB6cyX_A,no,
Badans Salon hair salon & barber shop,Beauty & Barber,,"5030 Tenth Line W unit 7, Mississauga, ON L5M 7Z5, Canada",(647) 504-6667,4.9,1199,https://booksy.com/en-ca/18243_badans-salon_hair-salon_870806_mississauga?rwg_token=AE37R_jdxCaKTpzPp0laCuNT6iHPtN9FNNuBsNhiX_I_0EGRdERLPDYhYedqY8TEdgqbWLxOQlYbCWcAxSpbSt4woTcYP2_Xqg==#ba_s=seo,https://mississaugainsider.ca/directory/beauty/badans-salon-hair-salon-and-barber-shop-yd7o0w/,ChIJEy4zPKxDK4gR-Vnk1CEtGZU,no,
James Barber Shop,Beauty & Barber,,"3460 Platinum Dr, Mississauga, ON L5M 8A5, Canada",(905) 569-0080,4.9,1142,https://jamesbarbershop.ca/,https://mississaugainsider.ca/directory/beauty/james-barber-shop-eu4qeg/,ChIJCxKGQSJDK4gRxph7923xIfQ,no,
Luka Hair Salon& Barber Shop,Beauty & Barber,,"2555 Erin Centre Blvd #13, Mississauga, ON L5M 5H1, Canada",(905) 567-8668,4.9,989,https://lukahairsalon.com/,https://mississaugainsider.ca/directory/beauty/luka-hair-salon-and-barber-shop-hxoo9m/,ChIJAUwgdFtBK4gRilp6NCBKLdg,no,
Top Fades Barbershop,Beauty & Barber,,"3476 Glen Erin Dr #9, Mississauga, ON L5L 3R4, Canada",(905) 820-1077,4.9,947,https://getsquire.com/discover/barbershop/top-fades-barbershop-mississauga?hl=en-CA&gei=1gq7aOquG9Sqw8cP99yoyA8&rwg_token=ACgRB3cbNx5gQsRBLJ49KCokibNURcvTt5-RJddXVE1kTPlQNhzLu4AMB1MtHNm-_nC6RWxR3ZJ-aeA_GU6auK2DlswVkr66jQ%3D%3D,https://mississaugainsider.ca/directory/beauty/top-fades-barbershop-vcz364/,ChIJ8c0rDGhDK4gRjbpoX_zrOPI,no,
IDNTY Barbershop Heartland,Beauty & Barber,,"800 Boyer Blvd Unit 6, Mississauga, ON L5V 2Y1, Canada",(437) 533-0450,4.9,940,https://www.idnty.ca/barbershop/heartland-mississauga,https://mississaugainsider.ca/directory/beauty/idnty-barbershop-heartland-5tvlc6/,ChIJM-DW1oFBK4gRJ-9RG6jLNAM,no,
Royal Chair Barbershop,Beauty & Barber,,"3635 Cawthra Rd, Mississauga, ON L5A 2Y5, Canada",(905) 277-2076,4.9,853,http://www.royalchair.ca/,https://mississaugainsider.ca/directory/beauty/royal-chair-barbershop-88u2mu/,ChIJowjPnW1HK4gRVwEqkzvYVdk,no,
The Barber's Zone,Beauty & Barber,,"251 Queen St S unite 4, Mississauga, ON L5M 1L7, Canada",(647) 707-8126,4.9,671,https://thebarberszone.ca/,https://mississaugainsider.ca/directory/beauty/the-barber-s-zone-mrqg5r/,ChIJx-_i0atBK4gR0LLQY095k_o,no,
Danny’s Barbershop,Beauty & Barber,,"7070 St Barbara Blvd #30, Mississauga, ON L5W 0E6, Canada",(905) 795-8004,4.9,634,,https://mississaugainsider.ca/directory/beauty/danny-s-barbershop-1ffpq7/,ChIJgUautr8_K4gR2u4AZQ3q0tI,no,
VIP CHAIR Barbershop (WALK-INS WELCOME ),Beauty & Barber,,"1014 Lagoon St, Mississauga, ON L5G 0B2, Canada",(905) 990-9009,4.9,615,http://www.vipchair.ca/,https://mississaugainsider.ca/directory/beauty/vip-chair-barbershop-walk-ins-welcome-4cz1x7/,ChIJ0zBx3XlHK4gRRtEy3uTE57A,no,
UPPR MGMT Streetsville Barbershop,Beauty & Barber,,"136 Queen St S Unit 3, Mississauga, ON L5M 1K9, Canada",(647) 340-6636,4.9,577,http://www.upprmgmt.com/,https://mississaugainsider.ca/directory/beauty/uppr-mgmt-streetsville-barbershop-w0owab/,ChIJ_efdj7VBK4gR8iS6d4LN-ps,no,
Certified Studio - Hair Studio,Beauty & Barber,,"1 Hurontario St, Mississauga, ON L5G 0A3, Canada",(289) 203-1507,4.9,563,https://certified-studio.square.site/,https://mississaugainsider.ca/directory/beauty/certified-studio-hair-studio-llzk3t/,ChIJvX0AAY9HK4gR4QBt-bT-z5U,no,
IDNTY Barbershop Lakeshore,Beauty & Barber,,"348 Lakeshore Rd E, Mississauga, ON L5G 1H5, Canada",(437) 533-0450,4.9,544,https://www.idnty.ca/barbershop/lakeshore-mississauga,https://mississaugainsider.ca/directory/beauty/idnty-barbershop-lakeshore-dlgy4k/,ChIJoVsKZz1GK4gRTpaCkffgAD0,no,
North Star Barbershop,Beauty & Barber,,"255 Dundas St W #1, Mississauga, ON L5B 3B2, Canada",(647) 323-6549,4.9,515,https://www.instagram.com/m.cuts_/?hl=en,https://mississaugainsider.ca/directory/beauty/north-star-barbershop-q391gh/,ChIJjdMXlotHK4gRv2qobds3sww,no,
Ace Cutz Studio | Barber Shop,Beauty & Barber,,"1224 Dundas St W Unit 110, Mississauga, ON L5C 4G7, Canada",(905) 488-9678,4.9,480,https://www.acecutzstudio.com/,https://mississaugainsider.ca/directory/beauty/ace-cutz-studio-barber-shop-2zztj7/,ChIJye64twNHK4gRX1wSE92_rKs,no,
Village Hair Studio Salon,Beauty & Barber,,"168 Queen St S, Mississauga, ON L5M 1K8, Canada",(905) 542-9555,4.9,478,http://www.thevillagehairstudio.com/,https://mississaugainsider.ca/directory/beauty/village-hair-studio-salon-i1uv05/,ChIJnfAZArlBK4gRLJpFv-BCWeA,no,
Safari Barbershop,Beauty & Barber,,"943 Lakeshore Rd E B, Mississauga, ON L5E 1E3, Canada",(905) 271-0999,4.9,426,https://safaribarbershop.com/,https://mississaugainsider.ca/directory/beauty/safari-barbershop-50t27k/,ChIJMevxs_JHK4gRAsZLakApkgg,no,
Clasico Barbershop,Beauty & Barber,,"5105 Hurontario St #104, Mississauga, ON L4Z 0C9, Canada",(905) 997-9509,4.9,389,https://www.fresha.com/book-now/clasico-barbershop-hpu744qa/services?lid=2912860&share=true&pId=2816245,https://mississaugainsider.ca/directory/beauty/clasico-barbershop-0u3s0p/,ChIJB0YYtvFBK4gR27wUqH4VAoI,no,
Styles Lounge Barbershop Mississauga,Beauty & Barber,,"7285 Golden Meadow Ct, Mississauga, ON L5W 0B8, Canada",(647) 982-2712,4.9,316,https://styleslounge.ca/,https://mississaugainsider.ca/directory/beauty/styles-lounge-barbershop-mississauga-lfoo09/,ChIJ5_DBYY52aYwRwOVEsH_jhIo,no,
The Infamous Scars and Strops,Beauty & Barber,,"315 Lakeshore Rd E, Mississauga, ON L5G 1H3, Canada",(437) 234-1512,4.9,284,http://www.scarsandstrops.com/,https://mississaugainsider.ca/directory/beauty/the-infamous-scars-and-strops-e9ltw3/,ChIJNyaZNhZGK4gRy93PLDmCQOA,no,
Gill Barber5911,Beauty & Barber,,"7215 Goreway Dr #1c17, Mississauga, ON L4T 0B4, Canada",(647) 679-9829,4.9,280,,https://mississaugainsider.ca/directory/beauty/gill-barber5911-qquz31/,ChIJUWzI1VMyE64Rh7Hf8GnFdqU,no,
Private Barber Studio,Beauty & Barber,,"111 Lakeshore Rd W Unit 3, Mississauga, ON L5H 1E9, Canada",(647) 297-3440,4.9,222,https://linktr.ee/itsakultureshoppc,https://mississaugainsider.ca/directory/beauty/private-barber-studio-uybax6/,ChIJq6om8ClGK4gR4paY9UcZgdQ,no,
Sammys Barber Shop,Beauty & Barber,,"117 Queen St S #7, Mississauga, ON L5M 6B5, Canada",(905) 542-8692,4.9,198,https://www.ultimaebarber.com/,https://mississaugainsider.ca/directory/beauty/sammys-barber-shop-odcgzt/,ChIJhYOrLLlBK4gRPKWQd3puZ9U,no,
Sharplines Barbershop and SMP Atelier,Beauty & Barber,,"2276 Dixie Rd Unit 3, Mississauga, ON L4Y 1Z4, Canada",(289) 300-0757,4.9,177,https://sharplinesbarber.com/,https://mississaugainsider.ca/directory/beauty/sharplines-barbershop-and-smp-atelier-752e9i/,ChIJS857g4tHK4gRJBYocVCWXZo,no,
Glorious Studio Beauty & Barber Shop,Beauty & Barber,,"592 Rathburn Rd W Unit 3, Mississauga, ON L5B 3A4, Canada",(905) 749-6250,4.9,130,https://glorious-studio.square.site/,https://mississaugainsider.ca/directory/beauty/glorious-studio-beauty-and-barber-shop-i1ebvc/,ChIJl3R_H5pBK4gR7wmPfNyO3Dw,no,
Vinublendz - Barbershop,Beauty & Barber,,"1 Hurontario St #1, Mississauga, ON L5E 1E3, Canada",,4.9,73,https://book.squareup.com/appointments/a1tjo3t9hypxji/location/LABH8DPD0KVHY/services,https://mississaugainsider.ca/directory/beauty/vinublendz-barbershop-9g6jo3/,ChIJa6vqerJHK4gRzPAcMhem-CY,no,
Select Cuts Barbershop,Beauty & Barber,,"Dubonet Dr, Mississauga, ON L5M 7W3, Canada",(416) 833-2924,4.9,52,https://www.instagram.com/select_cuts?igsh=eDQ3dzNzOTZiNWwz,https://mississaugainsider.ca/directory/beauty/select-cuts-barbershop-gdh86y/,ChIJJSEgCVNDK4gRGVgDRmY7qws,no,
Henda Barber Shop,Beauty & Barber,,"5602 Tenth Line W #116, Mississauga, ON L5M 7L9, Canada",(905) 567-0550,4.8,1327,http://hendabarbershop.ca/,https://mississaugainsider.ca/directory/beauty/henda-barber-shop-be08uh/,ChIJCWMqALVrK4gRMMkpDi_2zBg,no,
Shazam Hair Studio Ltd,Beauty & Barber,,"106 Lakeshore Rd E Unit B, Mississauga, ON L5G 1E3, Canada",(905) 271-0440,4.8,1207,https://www.shazamhair.com/,https://mississaugainsider.ca/directory/beauty/shazam-hair-studio-ltd-zxm4rm/,ChIJY16up3JGK4gRMKHK_6t9EVA,no,
Hairworks,Beauty & Barber,,"2760 Derry Rd W Unit 9, Mississauga, ON L5N 3N5, Canada",(905) 542-7999,4.8,1196,http://www.hairworkssalon.ca/,https://mississaugainsider.ca/directory/beauty/hairworks-ngsqt9/,ChIJE1PaNVxqK4gRw1v7e6R3ItM,no,
Superstar Barber Shop,Beauty & Barber,,"24 Dundas St E #2, Mississauga, ON L5A 4K3, Canada",(905) 273-7771,4.8,678,http://superstarbarbershop.ca/,https://mississaugainsider.ca/directory/beauty/superstar-barber-shop-bwau6c/,ChIJ_exWpvxGK4gRFPhlFFC1nr8,no,
CABIN: Barber & Gentlemen Supply,Beauty & Barber,,"504 Lakeshore Rd E, Mississauga, ON L5G 1H9, Canada",(905) 990-2427,4.8,630,http://www.cabingoods.ca/,https://mississaugainsider.ca/directory/beauty/cabin-barber-and-gentlemen-supply-9helie/,ChIJXfJNbyNGK4gRYsEIOg9S9xQ,no,
Yasir Barber Shop,Beauty & Barber,,"41 Queen St N, Mississauga, ON L5N 1A2, Canada",(647) 870-4155,4.8,546,https://yasirbarber.com/,https://mississaugainsider.ca/directory/beauty/yasir-barber-shop-9kihkt/,ChIJORymz1BBK4gRixyHAmtm6Qc,no,
KO Cutz Salon & Spa,Beauty & Barber,,"3401 Ridgeway Dr #105, Mississauga, ON L5L 0B9, Canada",(437) 916-9269,4.8,430,https://www.kocutz.com/,https://mississaugainsider.ca/directory/beauty/ko-cutz-salon-and-spa-60h1qd/,ChIJD7woxilDK4gRvtdII0Nto5I,no,
Luis Hairstyling,Beauty & Barber,,"3024 Hurontario St, Mississauga, ON L5B 4M4, Canada",(905) 277-5984,4.8,376,http://luishairstyling.weebly.com/,https://mississaugainsider.ca/directory/beauty/luis-hairstyling-tkmg3x/,ChIJQZhxWeNGK4gR55P1eBg7wqo,no,
HAIRLAB X BARBERSHOP,Beauty & Barber,,"5985 Rodeo Dr Unit 13, Mississauga, ON L5R 3X8, Canada",(905) 890-9997,4.8,348,https://hairlabx.ca/,https://mississaugainsider.ca/directory/beauty/hairlab-x-barbershop-s9v43h/,ChIJt5h0jrFBK4gRZuh9ZX3iRWI,no,
Sanctuary Grooming Lounge,Beauty & Barber,,"2100 Hurontario St Unit 7, Mississauga, ON L5B 1M9, Canada",(905) 232-2745,4.8,330,http://www.sanctuarygrooming.ca/,https://mississaugainsider.ca/directory/beauty/sanctuary-grooming-lounge-r5sibw/,ChIJvQkveqBHK4gRV1WQOb7BrFE,no,
Billionaire Barbershop,Beauty & Barber,,"UNIT 2A, 2642 Liruma Rd, Mississauga, ON L5K 1Z1, Canada",(647) 530-7936,4.8,313,http://billionairebarber.ca/,https://mississaugainsider.ca/directory/beauty/billionaire-barbershop-nb9sah/,ChIJ7b5UAYtDK4gRiQ5mb7kcCQA,no,
Imperial Hair Design,Beauty & Barber,,"117 Dundas St E, Mississauga, ON L5A 1W7, Canada",(437) 246-3285,4.8,310,,https://mississaugainsider.ca/directory/beauty/imperial-hair-design-m6u1hb/,ChIJQ7G5rv1GK4gR4S8Pp8T15B0,no,
Spiff Grooming Barbershop | Falconer Dr.,Beauty & Barber,,"6675 Falconer Dr, Mississauga, ON L5N 0C3, Canada",(905) 997-4400,4.8,292,http://spiffgrooming.ca/,https://mississaugainsider.ca/directory/beauty/spiff-grooming-barbershop-falconer-dr-4p5evs/,ChIJQ9KotTpAK4gR6-_iXcZfUcU,no,
KING SCISSOR BARBER SHOP,Beauty & Barber,,"177 Lakeshore Rd E, Mississauga, ON L5G 4T9, Canada",(942) 882-8899,4.8,237,https://kingscissor.com/,https://mississaugainsider.ca/directory/beauty/king-scissor-barber-shop-8v0104/,ChIJU9JiCBNGK4gRG2L7S0SXds0,no,
Millway Barbershop,Beauty & Barber,,"3200 Erin Mills Pkwy, Mississauga, ON L5L 1W8, Canada",(905) 828-1550,4.8,207,,https://mississaugainsider.ca/directory/beauty/millway-barbershop-3roz2u/,ChIJNRqKicJDK4gRW1DWpjPIHKE,no,
Winchester Place Men's Hairstyling,Beauty & Barber,,"154 Queen St S, Mississauga, ON L5M 2P4, Canada",(905) 826-8622,4.8,126,,https://mississaugainsider.ca/directory/beauty/winchester-place-men-s-hairstyling-m2se3a/,ChIJHSKeAblBK4gRKXAsQN1Asns,no,
Men Zone Barbershop,Beauty & Barber,,"488 Eglinton Ave W Unit 28, Mississauga, ON L5R 0G2, Canada",(905) 890-3000,4.7,4530,https://www.menzone.ca/mississauga/eglinton,https://mississaugainsider.ca/directory/beauty/men-zone-barbershop-hyluo0/,ChIJ1-2ihdpAK4gRrwN6LCIvKII,no,
Joseph's Salon,Beauty & Barber,,"5100 Erin Mills Pkwy, Mississauga, ON L5M 4Z5, Canada",(905) 820-6200,4.7,1513,,https://mississaugainsider.ca/directory/beauty/joseph-s-salon-kxg9r7/,ChIJSw-K0otBK4gRLk5HzrZH8Kw,no,
THE BARBER STUDIO,Beauty & Barber,,"247 Queen St S, Mississauga, ON L5M 1L7, Canada",(905) 997-8271,4.7,715,http://thebarberstudio.ca/,https://mississaugainsider.ca/directory/beauty/the-barber-studio-o6rnb9/,ChIJXcOY_LtBK4gR6mz4vMAiZO4,no,
The FRESHMEN Barbershop,Beauty & Barber,,"167 Queen St S, Mississauga, ON L5M 1L2, Canada",(905) 483-7374,4.7,598,http://www.freshmen.style/,https://mississaugainsider.ca/directory/beauty/the-freshmen-barbershop-r7qmos/,ChIJoab-qblBK4gRcO_cSp8zGOQ,no,
Lifestyle Hair Studio,Beauty & Barber,,"6460 Millcreek Dr, Mississauga, ON L5N 2V6, Canada",(905) 814-6762,4.7,367,http://lifestylehairstudio.booksy.com/,https://mississaugainsider.ca/directory/beauty/lifestyle-hair-studio-o6mj5x/,ChIJO6dySyJrK4gR_b9HIvcqi8E,no,
Heavens Hair Design,Beauty & Barber,,"2515 Hurontario St Unit 108, Mississauga, ON L5A 4C8, Canada",(647) 248-0224,4.7,217,https://heavenshairdesign.ca/home,https://mississaugainsider.ca/directory/beauty/heavens-hair-design-ry672h/,ChIJl_xFC_tGK4gRhMX9IElM7Y8,no,
Famous Barbers,Beauty & Barber,,"210 Queen St S, Mississauga, ON L5M 1L5, Canada",(905) 812-5366,4.7,103,http://famousbarbers.ca/,https://mississaugainsider.ca/directory/beauty/famous-barbers-vqccbg/,ChIJnyxxQrlBK4gR8wYspwK_t_w,no,
